t_s,distance_m,pace_s,spm,hr,segment
1210.4,9782.4,125.1,76,,1
1211.2,9788.6,125.1,76,,1
1212.0,9794.9,125.3,76,,1
1212.8,9801.4,125.3,76,,1
1213.5,9807.7,124.5,76,,1
1214.3,9814.1,124.5,76,,1
1215.1,9820.4,123.2,77,,1
1215.9,9826.7,123.2,77,,1
1216.6,9832.9,122.7,77,,1
1217.4,9839.3,122.7,78,,1
1218.2,9845.7,122.7,78,,1
1218.9,9851.9,122.7,78,,1
1219.7,9858.4,122.1,78,,1
1220.5,9864.7,122.1,78,,1
1221.2,9870.9,122.0,78,,1
1222.0,9877.5,122.0,78,,1
1222.8,9883.7,121.5,79,,1
1223.5,9889.9,121.5,79,,1
1224.3,9896.5,121.2,79,,1
1225.1,9902.7,121.1,78,,1
1225.8,9909.1,121.1,78,,1
1226.6,9915.5,121.1,78,,1
1227.4,9921.6,121.4,78,,1
1228.1,9928.1,121.4,78,,1
1228.9,9934.3,120.4,79,,1
1229.7,9940.8,120.7,78,,1
1230.4,9947.0,120.7,78,,1
1231.2,9953.3,120.7,78,,1
1231.9,9959.6,121.7,78,,1
1232.7,9966.1,121.7,78,,1
1233.5,9972.4,121.3,78,,1
1234.2,9978.8,121.3,78,,1
1235.0,9985.2,121.0,78,,1
1235.8,9991.4,121.0,78,,1
1236.5,9997.8,119.8,79,,1
